label,answer
juvenile_retinoschisis,What treatment is available for juvenile retinoschisis? There is no specific treatment for juvenile retinoschisis. Low vision services are designed to benefit those whose ability to function is compromised by impaired vision. Public school systems are mandated by federal law to provide appropriate education for children who have vision impairment. Surgery may be required to address the infrequent complications of vitreous hemorrhage and retinal detachment. Affected individuals should avoid high-contact sports and other activities that can cause head trauma to reduce risk of retinal detachment and vitreous hemorrhage.
kallmann_syndrome,"Kallmann syndrome (KS) is a condition characterized primarily by hypogonadotropic hypogonadism (HH) and absent or diminished sense of smell (anosmia or hyposmia, respectively). HH is present from birth and is due to deficiency of gonadotropin-releasing hormone (GnRH). KS is often diagnosed at puberty due to lack of sexual development, but may be suspected in male infants with undescended testicles or an unusually small penis. Untreated adult males may have decreased bone density and muscle mass; decreased testicular volume; erectile dysfunction; diminished libido; and infertility. Untreated adult females almost always have absent menstruation with normal, little, or no breast development. In rare cases, features may include failure of kidney development (renal agenesis); hearing impairment; cleft lip or palate; and/or dental abnormalities. Most cases of KS are sporadic but some types are familial. The inheritance pattern differs depending on the genetic cause. Treatment includes hormone replacement therapy for sexual development. Fertility can be achieved in most cases."
kallmann_syndrome,"What are the signs and symptoms of Kallmann syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Kallmann syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the sense of smell 90% Anterior hypopituitarism 90% Decreased fertility 90% Erectile abnormalities 90% Hypoplasia of penis 90% Abnormality of the voice 50% Breast aplasia 50% Cryptorchidism 50% Primary amenorrhea 50% Reduced bone mineral density 50% Abnormality of color vision 7.5% Cleft palate 7.5% Delayed skeletal maturation 7.5% Gait disturbance 7.5% Gynecomastia 7.5% Hemiplegia/hemiparesis 7.5% Ichthyosis 7.5% Incoordination 7.5% Muscle weakness 7.5% Muscular hypotonia 7.5% Neurological speech impairment 7.5% Nystagmus 7.5% Obesity 7.5% Pes cavus 7.5% Ptosis 7.5% Recurrent fractures 7.5% Reduced number of teeth 7.5% Renal hypoplasia/aplasia 7.5% Rocker bottom foot 7.5% Seizures 7.5% Sensorineural hearing impairment 7.5% Skeletal dysplasia 7.5% Tremor 7.5% Visual impairment 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
kallmann_syndrome,"How is Kallmann syndrome inherited? Kallmann syndrome (KS) may be inherited in an X-linked recessive, autosomal dominant, or autosomal recessive manner depending on the gene(s) responsible. For example: KS due to mutations in the KAL1 gene (also called the ANOS1 gene), causing Kallmann syndrome 1, is inherited in an X-linked recessive manner. KS due to mutations in the FGFR1, PROKR2, PROK2, CHD7 or FGF8 genes (causing KS types 2, 3, 4, 5 and 6, respectively) is predominantly inherited in an autosomal dominant manner. KS due to mutations in PROKR2 and PROK2 can also be inherited in an autosomal recessive manner. In the majority of people with KS, the family history appears to be negative (the condition occurs sporadically). However, affected people are still at risk to pass the disease-causing mutation(s) on to their children, or to have an affected child. The risk for each child to be affected depends on the genetic cause in the affected person and may be up to 50%. People with personal questions about the genetic cause and inheritance of KS are encouraged to speak with a genetic counselor or other genetics professional. The genetic cause in many cases remains unknown, and a thorough family history should be obtained to understand the mode of inheritance in each family and to aid in genetic testing and counseling. Information about specific features present or absent in all family members can help determine the mode of inheritance present."
kaposi_sarcoma,"Kaposi sarcoma (KS) is a cancer that develops from the cells that line lymph or blood vessels. It usually appears as tumors on the skin or on mucosal surfaces such as inside the mouth, but tumors can also develop in other parts of the body (including the lymph nodes, lungs, or digestive tract). The abnormal cells of Kaposi sarcoma cause purplish, reddish blue, or dark brown/black skin lesions (macules, nodules, plaques) on the legs and the face. These lesions may look bad, but they usually cause no symptoms. However, when the lesions are in the lungs, liver, or digestive tract, they may cause serious problems like gastrointestinal bleeding or trouble breathing. Kaposi sarcoma is caused by infection with a virus called the Kaposi sarcoma associated herpesvirus (KSHV), also known as human herpesvirus 8 (HHV8). Kaposi sarcoma is classified into four types based upon the different populations in which it develops: classic (which presents in middle or old age), endemic (described in sub-Saharan indigenous Africans), iatrogenic (associated with immunosuppressive drug therapy) and AIDS-associated (epidemic KS). Options for treatment may include local therapy, radiation therapy, chemotherapy and biologic therapy (immunotherapy). The main aim is to restore immunity."
kaposi_sarcoma,"What are the signs and symptoms of Kaposi sarcoma? The Human Phenotype Ontology provides the following list of signs and symptoms for Kaposi sarcoma. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Hepatomegaly 90% Splenomegaly 90% Abdominal pain 50% Chest pain 50% Abnormal blistering of the skin 7.5% Abnormal immunoglobulin level 7.5% Abnormality of temperature regulation 7.5% Abnormality of the pleura 7.5% Anemia 7.5% Arthritis 7.5% Ascites 7.5% Diabetes mellitus 7.5% Erectile abnormalities 7.5% Generalized hyperpigmentation 7.5% Glomerulopathy 7.5% Gynecomastia 7.5% Hypertrichosis 7.5% Hypothyroidism 7.5% Lymphadenopathy 7.5% Lymphedema 7.5% Peripheral neuropathy 7.5% Proteinuria 7.5% Renal insufficiency 7.5% Secondary amenorrhea 7.5% Skin rash 7.5% Subcutaneous hemorrhage 7.5% Tapered finger 7.5% Thrombocytopenia 7.5% Weight loss 7.5% Autosomal dominant inheritance - Edema - Hypermelanotic macule - Neoplasm - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
kawasaki_syndrome,"Kawasaki syndrome is a condition that involves inflammation of the blood vessels. It is typically diagnosed in young children, but older children and adults can also develop this condition. Kawasaki syndrome often begins with a fever that lasts at least 5 days. Other classic symptoms may include red eyes, lips, and mouth; rash; swollen and red hands and feet; and swollen lymph nodes. Sometimes the condition affects the coronary arteries (which carry oxygen-rich blood to the heart). This can lead to serious heart problems. Kawasaki syndrome occurs most often in people of Asian and Pacific Island descent. The cause of Kawasaki disease is unknown. An infection along with genetic factors may be involved. Treatment includes intravenous gamma globulin and high doses of aspirin in a hospital setting."
kawasaki_syndrome,"What are the signs and symptoms of Kawasaki syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Kawasaki syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Cheilitis 90% Glossitis 90% Inflammatory abnormality of the eye 90% Lymphadenopathy 90% Proteinuria 90% Recurrent pharyngitis 90% Skin rash 90% Vasculitis 90% Abdominal pain 50% Abnormality of nail color 50% Abnormality of temperature regulation 50% Abnormality of the heart valves 50% Abnormality of the pericardium 50% Arthritis 50% Diarrhea 50% Dry skin 50% Edema 50% Leukocytosis 50% Abnormality of the myocardium 7.5% Arrhythmia 7.5% Arthralgia 7.5% Aseptic leukocyturia 7.5% Behavioral abnormality 7.5% Biliary tract abnormality 7.5% Congestive heart failure 7.5% Coronary artery disease 7.5% Cranial nerve paralysis 7.5% Dilatation of the ascending aorta 7.5% Meningitis 7.5% Migraine 7.5% Nausea and vomiting 7.5% Ptosis 7.5% Restrictive lung disease 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
kawasaki_syndrome,"What genes are related to Kawasaki syndrome? A variation in the ITPKC gene has been associated with an increased risk of developing Kawasaki syndrome. This gene provides instructions for making an enzyme called inositol 1,4,5-triphosphate 3-kinase C. This enzyme helps limit the activity of immune system cells called T cells, which identify foreign substances and defend the body against infection. Reducing the activity of T cells when appropriate prevents the overproduction of immune proteins called cytokines that lead to inflammation and can, when present in large quantities, can cause tissue damage. Researchers believe that variations in the ITPKC gene may interfere with the body's ability to reduce T cell activity, leading to inflammation that damages blood vessels and results in the symptoms of this disease. It is likely that other factors, including changes in additional genes, also influence the development of this complex disorder. What causes Kawasaki syndrome? The cause of Kawasaki syndrome isn't known. The body's response to a virus or infection combined with genetic factors may cause the disease. However, no specific virus or infection has been found, and the role of genetics is not well understood. Kawasaki syndrome is not contagious; it can't be passed from one child to another."
kawasaki_syndrome,"Is Kawasaki syndrome inherited? A predisposition to Kawasaki syndrome appears to be passed through generations in families, but the inheritance pattern is unknown."
kawasaki_syndrome,"How might Kawasaki disease be treated? Intravenous gamma globulin is the standard treatment for Kawasaki disease and is administered in high doses. Children with Kawasaki disease usually greatly improve within 24 hours of treatment with IV gamma globulin. Aspirin is often given in combination with the IV gamma globulin as part of the treatment plan. We found limited information on the management of Kawasaki disease specifically in adults, however you may find the following articles to be helpful: Dauphin C. et al., Kawasaki disease is also a disease of adults: report of six cases. Arch Mal Coeur Vaiss [serial online]. 2007;100(5):439-447. Sve P, Stankovic K, Smail A, Durand DV, Marchand G, and Broussolle C. Adult Kawasaki disease: report of two cases and literature review. Semin Arthritis Rheum. 2005;34(6):785-792. Sve P, Bui-Xuan C, Charhon A, and Broussolle C. Adult Kawasaki disease. Rev Med Interne [serial online]. 2003;24(9):577-584.In the article listed above by Dauphin C. et al. the authors describe that of the five adult patients with Kawasaki disease who were treated, all progressed favorably after a course of immunoglobulins.  In addition, in the article by Sve P. et al., the authors comment that 'although adult KD often was diagnosed after the acute phase, when a significant beneficial effect from gammaglobulin infusion could not be expected, this treatment did appear to shorten the course of the disease.'"
kbg_syndrome,"KBG syndrome is a rare condition characterized mainly by skeletal abnormalities, distinctive facial features, and intellectual disability. Specific signs and symptoms may include delayed bone age; abnormalities of the bones of the spine, ribs, and/or hands; large teeth (macrodontia); short stature; developmental delay; and behavioral or emotional issues. Less common features may include hearing loss, seizures, and congenital heart defects. In some cases, KBG syndrome is caused by a mutation in the ANKRD11 gene and is inherited in an autosomal dominant manner. In other cases, the genetic cause is unclear. Some affected people inherit the condition from a parent, while in other people it occurs sporadically."
kbg_syndrome,"What are the signs and symptoms of KBG syndrome? KBG syndrome is often characterized by distinctive facial features, skeletal abnormalities, short stature, large upper teeth (macrodontia), and developmental delay or intellectual disability. However, the number and severity of symptoms can vary. Characteristic features of the head and face may include a wide, short skull (brachycephaly); triangular face shape; widely spaced eyes (hypertelorism); wide eyebrows that may connect (synophrys); prominent nasal bridge; a long space between the nose and upper lip; and a thin upper lip. In addition to macrodontia, affected people may have jagged or misaligned teeth and/or other abnormalities of the bones or sockets of the jaw. Skeletal abnormalities most often affect the limbs, spine, and/or ribs. Affected people often have delayed bone age. Other signs and symptoms that have been less commonly reported include seizures; syndactyly; a webbed, short neck; undescended testes (cryptorchidism); hearing loss; defects of the palate (roof of the mouth); strabismus; and congenital heart defects. The Human Phenotype Ontology provides the following list of signs and symptoms for KBG syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal form of the vertebral bodies 90% Abnormality of calvarial morphology 90% Abnormality of the femur 90% Abnormality of the ribs 90% Aplasia/Hypoplasia of the eyebrow 90% Brachydactyly syndrome 90% Cognitive impairment 90% Delayed skeletal maturation 90% Macrodontia 90% Round face 90% Short stature 90% Telecanthus 90% EEG abnormality 50% Finger syndactyly 50% Hypertelorism 50% Low posterior hairline 50% Low-set, posteriorly rotated ears 50% Narrow mouth 50% Reduced number of teeth 50% Short neck 50% Single transverse palmar crease 50% Strabismus 50% Abnormality of dental enamel 7.5% Cleft palate 7.5% Cryptorchidism 7.5% Facial asymmetry 7.5% Hearing impairment 7.5% Pointed chin 7.5% Postaxial hand polydactyly 7.5% Anteverted nares - Autosomal dominant inheritance - Cervical ribs - Clinodactyly - Intellectual disability - Long palpebral fissure - Long philtrum - Low anterior hairline - Macrotia - Microcephaly - Oligodontia - Radial deviation of finger - Rib fusion - Syndactyly - Thick eyebrow - Thoracic kyphosis - Triangular face - Underdeveloped nasal alae - Vertebral fusion - Widely-spaced maxillary central incisors - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
keratoconus,"Keratoconus is the degeneration of the structure of the cornea, which is the clear tissue covering the front of the eye. In this condition, the shape of the cornea slowly changes from the normal round shape to a cone shape. Most people who develop keratoconus start out nearsighted, which tends to become worse over time. The earliest symptom is a slight blurring of vision that cannot be corrected with glasses. Over time, there may be eye halos, glare, or other night vision problems.The cause is unknown, but the tendency to develop keratoconus is probably present from birth. Keratoconus is thought to involve a defect in collagen, the tissue that makes up most of the cornea. Some researchers believe that allergy and eye rubbing may play a role. Treatment for keratoconus depends on the severity of your condition and how quickly the condition is progressing. Mild to moderate keratoconus can be treated with eyeglasses or contact lenses. In some people the cornea becomes scarred or wearing contact lenses becomes difficult. In these cases, surgery might be necessary."
keratoconus,"What are the signs and symptoms of Keratoconus? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratoconus. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Astigmatism - Autosomal dominant inheritance - Heterogeneous - Keratoconus - Young adult onset - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
keratoconus,"What causes keratoconus? The exact cause of keratoconus is unknown. Both genetic and environmental factors may play a role in the development of keratoconus. The genetic factors involve abnormalities in the structure of collagen, which result in a weak and flexible cornea. Keratoconus is more common in people with Down syndrome, Marfan syndrome, and Leber congenital amaurosis, and certain genetic conditions. In these cases, the cause depends on the specific condition.  Environmental factors may include living in sunny, hot areas of the world, while eye-rubbing is a major behavioral factor in the disease. Malfunctioning enzymes that normally help maintain the health of the cornea may play a role. All of these factors contribute to the main problem in keratoconus, which is the defective collagen structure that results in thinning and irregularity of the cornea. Keratoconus occurs more frequently in patients with atopy (asthma and eczema) or severe ocular allergies. It may also be linked to hormonal factors because it is more frequent during puberty and also may progress during pregnancy."
kienbocks_disease,"Kienbock's disease is a condition characterized by interruption of blood supply to one of the small bones of the hand near the wrist (the lunate). If blood supply to a bone stops, the bone can die; this is known as osteonecrosis. Affected people may first think they have a sprained wrist and may have experienced trauma to the wrist, which can disrupt the blood flow to the lunate. As the disease progresses, signs and symptoms may include a painful and/or swollen wrist; stiffness; decreased grip strength; tenderness directly over the bone; and pain or difficulty in turning the hand upward. The underlying cause of Kienbock's disease is unknown. Treatment aims to relieve the pressure on the bone and restore blood flow within the bone. Surgery may be recommended."
kienbocks_disease,"What are the signs and symptoms of Kienbock's disease? Kienbock's disease most commonly affects men between the ages of 20 and 40 years, but it affects women as well. Most affected people report a history of trauma to the wrist. Symptoms can vary depending on the stage of the condition, but usually include pain that is localized to the affected area, decreased motion, swelling, and weakness in the affected hand. Rarely, the condition may occur in both hands. The Human Phenotype Ontology provides the following list of signs and symptoms for Kienbock's disease. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the wrist 90% Arthralgia 90% Aseptic necrosis 90% Bone pain 90% Limitation of joint mobility 90% Osteoarthritis 50% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
kienbocks_disease,"Is Kienbock's disease inherited? There is currently no evidence that Kienbock's disease is inherited. However, the cause of Kienbock's disease is not known. It is possible that unidentified genetic factors contribute to the development of the condition."
kienbocks_disease,"What nonsurgical options are available for the treatment of Kienbock's disease? The primary means of nonsurgical treatment of Kienbock's disease involve immobilization and anti-inflammatory medications. The wrist may be immobilized through splinting or casting over a period of two to three weeks. Anti-inflammatory medications, such as aspirin or ibuprofen, can help to relieve pain and reduce swelling. If the pain continues after these conservative treatments, your physician may refer you to an orthopaedic or hand surgeon for further evaluation."
klebsiella_infection,"Klebsiella infections refer to several different types of healthcare-associated infections that are all caused by the Klebsiella bacteria, including pneumonia; bloodstream infections; wound or surgical site infections; and meningitis. Healthy people usually do not get Klebsiella infections. However, people who are hospitalized and receiving treatment for other conditions may be susceptible to these infections. In healthcare settings, people who require long courses of antibiotics and/or devices such as ventilators (breathing machines) or intravenous (vein) catheters are at the most risk for Klebsiella infections. These infections are often treated with antibiotics, although some Klebsiella bacteria may be resistant to certain types of antibiotics."
klebsiella_infection,"What are the signs and symptoms of Klebsiella infections? The signs and symptoms of Klebsiella infections vary since Klebsiella bacteria can cause several different types of conditions. For example, community-acquired pneumonia is one common type of Klebsiella infection which can lead to lung damage and even death in severe cases. Early signs and symptoms of this condition include: High fevers Chills Flu-like symptoms Cough with yellow and/or bloody mucus Shortness of breath Other common Klebsiella infections include bloodstream infections; wound or surgical site infections; and meningitis."
klebsiella_infection,"What causes Klebsiella infections? Klebsiella infections refer to several different types of healthcare-associated infections that are all caused by the Klebsiella bacteria. These bacteria are usually found in human intestines where they do not cause infections. To get a Klebsiella infection, a person must be exposed to the bacteria. For example, Klebsiella must enter the respiratory (breathing) tract to cause pneumonia, or the blood to cause a bloodstream infection. Most healthy people do not get Klebsiella infections. However, people who are hospitalized and receiving treatment for other conditions may be susceptible to these infections. Klebsiella bacteria are usually spread through person-to-person contact. In healthcare settings, people who require long courses of antibiotics and and people whose care requires the use of ventilators (breathing machines) or intravenous (vein) catheters are more at risk for Klebsiella infections. How are Klebsiella bacteria spread? To get a Klebsiella infection, a person must be exposed to the bacteria. For example, Klebsiella must enter the respiratory (breathing) tract to cause pneumonia or the blood to cause a bloodstream infection. In healthcare settings, Klebsiella bacteria can be spread through person-to-person contact or, less commonly, by contamination of the environment. It is not spread through the air. Patients in healthcare settings also may be exposed to Klebsiella when they are on ventilators (breathing machines), or have intravenous (vein) catheters or wounds (caused by injury or surgery). To prevent spreading Klebsiella infections between patients, healthcare personnel must follow specific infection control precautions. These precautions may include frequent hand washing and wearing gowns and gloves when entering the rooms of patients with Klebsiellarelated illnesses. Healthcare facilities should also follow strict cleaning procedures to prevent the spread of Klebsiella. If family members are healthy, they are at very low risk of acquiring a Klebsiella infection. It is still necessary to follow all precautions, particularly hand hygiene. Klebsiella bacteria are spread mostly by person-to-person contact and hand washing is the best way to prevent the spread of germs."
klebsiella_infection,"How are Klebsiella infections diagnosed? Klebsiella infections are usually diagnosed by examining a small sample of blood, mucus, and/or urine. Chest x-rays or positron emission tomography (PET scan) may also be used to further evaluate infections that affect the lungs such as community-acquired pneumonia. When a Klebsiella infection is suspected, possible sites of infection including wounds, intravenous (vein) catheters, urinary catheters, and breathing machines should also be tested for the presence of Klebsiella bacteria."
klebsiella_infection,"How might Klebsiella infections be treated? The treatment of Klebsiella infections can be complicated since some Klebsiella bacteria are resistant to certain types of antibiotics. Once a person is diagnosed with one of these infections, a healthcare provider will usually order specialized laboratory testing (susceptibility testing) to determine which antibiotics may be used to treat the Klebsiella infection. If the healthcare provider prescribes an antibiotic, it is important to take the medication exactly as instructed and to continue taking the prescribed course, even if symptoms are gone. If treatment stops too soon, some bacteria may survive and the person may become re-infected."
kleefstra_syndrome,"What are the signs and symptoms of Kleefstra syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Kleefstra syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Anteverted nares 90% Cognitive impairment 90% Hypertelorism 90% Intellectual disability 90% Malar flattening 90% Muscular hypotonia 90% Neurological speech impairment 90% Short nose 90% Tented upper lip vermilion 90% Abnormality of the aorta 50% Abnormality of the aortic valve 50% Arrhythmia 50% Autism 50% Brachycephaly 50% Broad forehead 50% Coarse facial features 50% Constipation 50% Delayed speech and language development 50% Hearing impairment 50% Highly arched eyebrow 50% Macroglossia 50% Mandibular prognathia 50% Microcephaly 50% Obesity 50% Otitis media 50% Protruding tongue 50% Sleep disturbance 50% Synophrys 50% Thickened helices 50% Upslanted palpebral fissure 50% U-Shaped upper lip vermilion 50% Ventricular septal defect 50% Aggressive behavior 33% Cryptorchidism 33% Hypospadias 33% Micropenis 33% Recurrent respiratory infections 33% Stereotypic behavior 33% Seizures 30% Abnormality of the pulmonary artery 7.5% Aplasia/Hypoplasia of the corpus callosum 7.5% Bowel incontinence 7.5% Cerebral cortical atrophy 7.5% Delayed eruption of teeth 7.5% Developmental regression 7.5% Downturned corners of mouth 7.5% Facial asymmetry 7.5% Hernia 7.5% Limitation of joint mobility 7.5% Natal tooth 7.5% Persistence of primary teeth 7.5% Pyloric stenosis 7.5% Renal cyst 7.5% Renal insufficiency 7.5% Respiratory insufficiency 7.5% Scoliosis 7.5% Self-injurious behavior 7.5% Short stature 7.5% Supernumerary nipple 7.5% Talipes equinovarus 7.5% Tetralogy of Fallot 7.5% Ventriculomegaly 7.5% Vesicoureteral reflux 7.5% Gastroesophageal reflux 5% Apathy 1% Tracheobronchomalacia 1% Microcephaly 8/22 Hearing impairment 3/22 Autosomal dominant inheritance - Brachydactyly syndrome - Flat face - Hypoplasia of midface - Intellectual disability, severe - Obsessive-compulsive behavior - Single transverse palmar crease - Sporadic - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
klinefelter_syndrome,"Klinefelter syndrome (KS) is a condition that occurs in males when they have an extra X chromosome. Some males with KS have no obvious signs or symptoms while others may have varying degrees of cognitive, social, behavioral, and learning difficulties. Adults with Klinefelter syndrome may also experience primary hypogonadism (decreased testosterone production), small testes, enlarged breast tissue (gynecomastia), tall stature, and/or infertility. KS is not inherited, but usually occurs as a random event during the formation of reproductive cells (eggs and sperm). Treatment is based on the signs and symptoms present in each person."
klinefelter_syndrome,"What are the signs and symptoms of Klinefelter syndrome? The signs and symptoms of Klinefelter syndrome (KS) vary among affected people. Some men with KS have no symptoms of the condition or are only mildy affected. In these cases, they may not even know that they are affected by KS. When present, symptoms may include: Small, firm testicles Delayed or incomplete puberty Breast growth (gynecomastia) Reduced facial and body hair Infertility Tall height Abnormal body proportions (long legs, short trunk, shoulder equal to hip size) Learning disablity Speech delay Whether or not a male with KS has visible symptoms depends on many factors, including how much testosterone his body makes, if he is mosaic (with both XY and XXY cells), and his age when the condition is diagnosed and treated. The Human Phenotype Ontology provides the following list of signs and symptoms for Klinefelter syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of chromosome segregation 90% Decreased fertility 90% Disproportionate tall stature 90% Neurological speech impairment 90% Abnormal hair quantity 50% Abnormality of movement 50% Clinodactyly of the 5th finger 50% Cryptorchidism 50% Eunuchoid habitus 50% Hypoplasia of penis 50% Long face 50% Mandibular prognathia 50% Obesity 50% Reduced bone mineral density 50% Scoliosis 50% Single transverse palmar crease 50% Venous insufficiency 50% Abnormality of calvarial morphology 7.5% Abnormality of the mitral valve 7.5% Neoplasm 7.5% Type II diabetes mellitus 7.5% The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common."
klinefelter_syndrome,"What causes Klinefelter syndrome? Klinefelter syndrome usually occurs as a random event during the formation of reproductive cells (eggs and sperm). An error in cell division called nondisjunction results in a reproductive cell with an abnormal number of chromosomes. For example, an egg or sperm cell may gain one or more extra copies of the X chromosome as a result of nondisjunction. If one of these atypical reproductive cells contributes to the genetic makeup of a child, the child will have one or more extra X chromosomes in each of the body's cells. Most often, Klinefelter syndrome is caused by a single extra copy of the X chromosome, resulting in a total of 47 chromosomes per cell. Males normally have one X chromosome and one Y chromosome in each cell (46, XY), while females have two X chromosomes (46, XX). People with Klinefelter syndrome usually have two X chromosomes and one Y chromosome (47, XXY). Some people with Klinefelter syndrome have the extra X chromosome in only some of their cells; these people are said to have mosaic Klinefelter syndrome. It is estimated that about half of the time, the cell division error occurs during development of the sperm, while the remainder are due to errors in egg development. Women who have pregnancies after age 35 have a slightly increased chance of having offspring with this syndrome. The features of Klinefelter syndrome are due to the extra copies of genes on the extra X chromosome, which can alter male sexual development."
klinefelter_syndrome,"Is Klinefelter syndrome inherited? Klinefelter syndrome is not inherited, but usually occurs as a random event during the formation of reproductive cells (eggs and sperm). An error in cell division called nondisjunction can result in reproductive cells with an abnormal number of chromosomes. For example, an egg or sperm cell may gain one or more extra copies of the X chromosome as a result of nondisjunction. If one of these reproductive cells contributes to the genetic makeup of a child, the child will have one or several extra X chromosomes in each of the body's cells."
